grdc_no,wmo_reg,sub_reg,river,station,country,lat,lon,area,altitude,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr
6970155,6,6704,WHITE SEA-BALTIC CANAL,MATKOZH,RU,64.433333,34.45,26500,-999,,,,,1956,1988,33,0,1956,1988,33,259.67,8.18895312,309.0170989
2901900,2,2010,AMGUEMA,MOUTH OF SHOUMNY BROOK,RU,67.67,-178.9,26700,34,,,,,1944,1988,45,30,1944,1988,45,271.726,8.569151136,320.9419901
2260100,2,2601,CHINDWIN RIVER,HKAMTI,MM,26,95.7,27420,-999,1978,2015,38,18.41631241,1978,1988,11,0,1978,2015,38,2051.23,64.68758928,2359.138923
2969083,2,2691,"CHI, MAE NAM",BAN KOK,TH,16.35,102.9633,28500,138,1977,1988,12,0.046587468,1980,1988,9,31.42857143,1977,1988,12,125.609,3.961205424,138.989664
6970809,6,6700,KEM',PUTKINSKAYA GES,RU,64.95,34.62,28700,-999,1972,1988,17,0,1968,1988,21,28.57142857,1968,1988,21,284.828,8.982335808,312.9733731
2998702,2,2982,ANYUY,OSTROVNOYE,RU,68.1,164.17,30000,3,1960,1997,38,4.996722267,1960,1988,29,11.0787172,1960,1997,38,174.39,5.49956304,183.318768
2911731,2,2111,DEM'YANKA,URTI LIMKOJEVSKY,RU,59.53,70.4,30600,-999,,,,,1952,1988,37,6.849315068,1952,1988,37,156.17,4.92497712,160.9469647
2998300,2,2982,YASACHNAYA,NELEMNOJE,RU,65.4,151.07,32000,-999,,,,,1972,1988,17,18.09045226,1972,1988,17,329.855,10.40230728,325.0721025
2311479,2,2111,UY,KRUTOYARSKY,KZ,54.18,63.18,32900,-999,,,,,1967,1988,22,0.778210117,1967,1988,22,13.111,0.413468496,12.56743149
6213700,6,6131,TAGUS RIVER,TALAVERA,ES,39.9571,-4.82941,33849,366,1912,2013,102,38.38746224,1912,1988,77,19.26406926,1912,2013,102,104.43,3.29330448,97.29399628
6970450,6,6705,YUG,GAVRINO,RU,60.57,46.45,34800,-999,,,,,1936,1988,53,0,1936,1988,53,291.045,9.17839512,263.7469862
3206800,3,3061,"ORINOCO, RIO",TAMA-TAMA,VE,3.12,-65.87,37870,-999,1978,1988,11,0,1978,1988,11,0,1978,1988,11,1250.03,39.42094608,1040.954478
4214940,4,4143,"FEUILLES, RIVIERE AUX",EN AVAL DE LA RIVIERE PALADEAU,CA,58.6403,-70.4206,41700,4,1955,1988,34,23.70407232,1962,1988,27,2.605863192,1955,1988,34,579.172,18.26476819,438.0040334
2178300,2,2786,YONGDING HE,GUANTING (GUANKING),CN,40.23,115.6,42500,-999,2004,2004,1,1.092896175,1925,1988,64,6.640625,1925,2004,80,5.95,0.1876392,4.41504
2178500,2,2784,LUAN HE,LUAN XIAN,CN,39.73,118.75,44100,-999,2004,2004,1,1.912568306,1930,1988,59,15.25423729,1930,2004,75,14.126,0.445477536,10.10153143
2901200,2,2011,ANADYR',NOVY YEROPOL,RU,64.83,168.75,47300,86,,,,,1958,1988,31,0,1958,1988,31,471.513,14.86963397,314.3685828
2901204,2,2011,ANADYR',BAZAKREPOST,RU,64.75,170.75,55100,-999,,,,,1975,1988,14,53.7037037,1975,1988,14,n.a.,n.a.,n.a.
2998550,2,2982,DETRIN,UST'E VAKHANI,RU,61.43,149.47,56300,-999,,,,,1938,1988,51,8.803986711,1938,1988,51,54.423,1.716283728,30.48461329
3635402,3,3351,"JI-PARANA, RIO",TABAJARA,BR,-8.9322,-62.0556,60300,68.15,1977,2020,44,5.313223606,1978,1988,11,4.761904762,1977,2020,44,1439.947,45.41016859,753.0707893
3218100,3,3181,"CASIQUIARE, RIO",SOLANO,VE,1.95,-66.95,80960,-999,1978,1988,11,1.518168243,1978,1988,11,1.515151515,1978,1988,11,2150.855,67.82936328,837.8132816
2903481,2,2031,OLEKMA,YENYUKA,RU,57.9667,121.7,97600,-999,,,,,1976,1988,13,2.027027027,1976,1988,13,899.228,28.35805421,290.5538341
3218050,3,3181,"NEGRO, RIO",SAN CARLOS DE RIO NEGRO,VE,1.93,-67.12,103760,-999,1978,1988,11,0,1978,1988,11,0,1978,1988,11,4455.287,140.5019308,1354.104962
2911865,2,2111,TOBOL,BELOZERSKOJE,RU,55.82,65.6,104000,-999,,,,,1977,1988,12,11.76470588,1977,1988,12,25.645,0.80874072,7.776353077
3617805,3,3171,"GUAPORE, RIO",PEDRAS NEGRAS,BR,-12.8514,-62.8992,110000,152,1980,2020,41,0.041365047,1981,1988,8,2.222222222,1980,2020,41,902.316,28.45543738,258.6857943
3617810,3,3171,"GUAPORE, RIO",PEDRAS NEGRAS,BR,-12.83,-62.93,116731,-999,1980,2006,27,4.268741457,1981,1988,8,2.222222222,1980,2006,27,870.001,27.43635154,235.0391202
2260500,2,2601,IRRAWADDY RIVER,SAGAING,MM,21.98,96.1,120193,74,1978,2015,38,18.41631241,1978,1988,11,0,1978,2015,38,6828.259,215.3359758,1791.584999
6340110,6,6401,ELBE RIVER,NEU DARCHAU,DE,53.232275,10.88881,131950,5.68,1874,2019,146,0,1965,1988,24,0,1874,2019,146,694.613,21.90531557,166.0122438
2901202,2,2011,ANADYR',3 KM UPSTREAM UTYOSIKI RIVER MOUTH,RU,64.49,173.38,156000,-999,,,,,1974,1988,15,54.65116279,1974,1988,15,n.a.,n.a.,n.a.
6970251,6,6705,SEVERNAYA DVINA,PODOSANYE (ZVOZ),RU,63.27,42.03,285000,6,,,,,1939,1988,50,0.167785235,1939,1988,50,2557.708,80.65987949,283.017121
6742200,6,6421,DANUBE RIVER,ORSOVA (1971:DROBATA-TURNU SEVERIN),RO,44.7,22.42,576232,44,1840,1990,151,0.001813171,1840,1988,149,0,1840,1990,151,5602.469,176.6794624,306.6116814
2180700,2,2801,YELLOW RIVER,SANMENXIA,CN,34.82,111.37,688421,280,,,,,1953,1988,36,0,1953,1988,36,1265.154,39.89789654,57.95566455
2180800,2,2801,YELLOW RIVER,HUAYUANKOU,CN,34.92,113.65,730036,92,2004,2004,1,0.547945205,1946,1988,43,4.678362573,1946,2004,59,756.234,23.84859542,32.66769779
4122900,4,4221,MISSOURI RIVER,"HERMANN, MO.",US,38.71,-91.4393,1357678,146.78,1928,2021,94,0,1897,1988,92,0.824175824,1897,2021,125,2379.789,75.0490259,55.27748546
2181900,2,2811,YANGTZE RIVER,DATONG,CN,30.77,117.62,1705383,19,2004,2004,1,0,1922,1988,67,25.44080605,1922,2004,83,25069.29,790.5851294,463.5821569
2966999,2,2661,"KHWAE YAI, MAE NAM",SRINAGARIND DAM,TH,14.4,99.14,10880,-999,,,,,1952,1989,38,0,1952,1989,38,140.681,4.436516016,407.7680162
2911830,2,2111,PYSHMA,ZOTINA,RU,57.02,63.67,11000,-999,,,,,1938,1989,52,31.56199678,1938,1989,52,21.946,0.692089056,62.91718691
2911651,2,2111,SOS'VA,MOROZKOVO,RU,59.32,60.98,11500,-999,,,,,1979,1989,11,11.45038168,1979,1989,11,109.05,3.4390008,299.0435478
3653352,3,3530,"ITAJAI, RIO",BLUMENAU,BR,-26.9181,-49.0653,11803,12,1939,2020,82,0.026959628,1939,1989,51,3.294892916,1939,2020,82,377.127,11.89307707,1007.63171
2911674,2,2111,ISET',KATAYSK,RU,56.28,62.58,12800,-999,,,,,1958,1989,32,1.5625,1958,1989,32,26.887,0.847908432,66.24284625
2964080,2,2641,"NAN, MAE NAM",SIRIKIT DAM,TH,17.77,100.55,13300,-999,,,,,1955,1989,35,0,1955,1989,35,175.662,5.539676832,416.517055
2817400,2,2171,SURXONDARYO,MANGUZAR,UZ,37.2,67.25,13500,302,,,,,1932,1989,58,11.63793103,1932,1989,58,49.122,1.549111392,114.748992
1309700,1,1091,"SBOU, OUED",AZIB SOLTANE,MA,34.28,-5.43,17250,70,,,,,1959,1989,31,0,1959,1989,31,56.658,1.786766688,103.5806776
2911955,2,2111,NITSA,IRBIT,RU,57.67,63.08,17300,-999,,,,,1892,1989,98,2.380952381,1892,1989,98,44.152,1.392377472,80.48424694
3649014,3,3491,"ALMAS, RIO DAS",COLONIA DOS AMERICANOS,BR,-14.73972,-49.06389,18282,499.98,1973,1996,24,14.24170616,1973,1989,17,0,1973,1996,24,322.583,10.17297749,556.4477348
2911680,2,2111,MIASS,KARGAPOLJE,RU,55.95,64.43,21400,68,,,,,1936,1989,54,22.22222222,1936,1989,54,16.961,0.534882096,24.99449047
2911650,2,2111,SOS'VA,SOSVA,RU,59.17,61.92,22100,58,,,,,1938,1989,52,21.15384615,1938,1989,52,123.871,3.906395856,176.7599935
2911672,2,2111,ISET',SHADRINSK,RU,56.08,63.63,23400,-999,,,,,1975,1989,15,7.01754386,1975,1989,15,33.182,1.046427552,44.71912615
6457820,6,6571,WARTA,POZNAN-MOST ROCHA,PL,52.40222222,16.94527778,25908.9,49.385,1949,2020,72,0,1949,1989,41,0,1949,2020,72,98.553,3.107967408,119.9575207
6343900,6,6431,INN,PASSAU INGLING,DE,48.561499,13.444127,26040,289.19,1920,2019,100,0.013804528,1921,1989,69,0.241545894,1920,2019,100,741.399,23.38075886,897.8786046
4773800,4,4731,"SAN JUAN, RIO",EL CASTILLO,NI,11.02,-84.42,28600,26,1985,1989,5,46.71163575,1969,1989,21,49.79253112,1969,1989,21,315.897,9.962127792,348.3261466
1812600,1,1121,FALEME RIVIERE,KIDIRA,SN,14.45,-12.22,28900,20,1979,1989,11,50.42782225,1930,1989,60,21.6407355,1930,1989,60,62.452,1.969486272,68.14831391
2911875,2,2111,TURA,TURINSK,RU,58.07,63.7,29000,-999,,,,,1936,1989,54,0,1936,1989,54,116.745,3.68167032,126.954149
2517910,2,2171,VAKHSH,KOMSOMOLABAD,TJ,38.87,69.98,29500,1258,,,,,1949,1989,41,44.91869919,1949,1989,41,606.325,19.1210652,648.1717017
3631210,3,3311,"PARU DE ESTE, RIO",FAZENDA PAQUIRA,BR,-0.4167,-53.7,30945,-999,1973,1989,17,0,1973,1989,17,0,1973,1989,17,480.697,15.15926059,489.8775438
2909314,2,2091,TUBA,BUGURTAK,RU,53.8,92.87,31800,284,,,,,1941,1989,49,0,1941,1989,49,751.829,23.70967934,745.5874008
2909360,2,2091,KAN,PODPOROG,RU,56.42,93.95,36800,-999,,,,,1938,1989,52,2.403846154,1938,1989,52,291.455,9.19132488,249.764263
1234080,1,1341,GOROUOL,ALCONGUI,NE,14.75,0.6,44900,227,1961,1988,28,20.66720096,1957,1989,33,6.666666667,1957,1989,33,9.854,0.310755744,6.921063341
2911671,2,2111,ISET',MEKHONSKOJE,RU,56.15,64.57,52300,-999,,,,,1936,1989,54,5.409582689,1936,1989,54,64.845,2.04495192,39.10041912
3638150,3,3381,"IRIRI, RIO",LARANJEIRAS,BR,-5.6967,-54.2456,60058,-999,1975,2019,45,44.99748301,1976,1989,14,5.063291139,1975,2019,45,1264.776,39.88597594,664.1242788
2911632,2,2111,TAVDA,TABORI,RU,58.52,64.53,74200,49,,,,,1965,1989,25,0.666666667,1965,1989,25,417.194,13.15662998,177.3130726
2911306,2,2111,TOBOL,ZVERINOGOLOVSKOJE,RU,54.47,64.83,83800,-999,,,,,1938,1989,52,29.67741935,1938,1989,52,27.308,0.861185088,10.27667169
2911305,2,2111,TOBOL,KURGAN,RU,55.43,65.38,98800,-999,,,,,1936,1989,54,0.308641975,1936,1989,54,41.231,1.300260816,13.16053457
1835800,1,1351,BENUE RIVER,YOLA,NG,9.25,12.5,107000,-999,,,,,1960,1989,30,0,1960,1989,30,21.957,0.692435952,6.471364037
2517950,2,2171,PANJ,NIZ. PYANDZH,TJ,37.33,68.67,113000,327,,,,,1965,1989,25,29.33333333,1965,1989,25,1025.703,32.34656981,286.2528302
2178950,2,2783,HUAI HE,BENGBU,CN,32.93,117.38,121330,25,2004,2004,1,3.105590062,1915,1989,75,27.96420582,1915,2004,90,859.861,27.1165765,223.4944078
2999100,2,2996,YANA,DZANGHKY,RU,69.77,135.23,216000,36.2,,,,,1938,1989,52,7.371794872,1938,1989,52,945.667,29.82255451,138.067382
2999111,2,2996,YANA,DJAHGKY,RU,69.77,135.23,216000,-999,,,,,1938,1989,52,2.884615385,1938,1989,52,954.885,30.11325336,139.41321
1812500,1,1121,SENEGAL FLEUVE,BAKEL,SN,14.9,-12.45,218000,11,1979,1989,11,50.67068163,1904,1989,86,18.75,1904,1989,86,310.811,9.801735696,44.96209035
2617110,2,2171,AMU DARYA,KERKI,TM,37.83,65.25,309000,241,1936,1989,54,28.95964307,1932,1989,58,30.45977011,1932,1989,58,1653.622,52.14862339,168.7657715
3206720,3,3061,"ORINOCO, RIO",PUENTE ANGOSTURA,VE,8.15,-63.6,836000,20,1923,1989,67,1.330486202,1923,1989,67,1.25,1923,1989,67,31208.473,984.1904045,1177.261249
2910561,2,2101,ALEY,GILEVO,RU,52.18,81.77,10300,-999,,,,,1978,1990,13,24.48979592,1978,1990,13,19.335,0.60974856,59.19888932
2912610,2,2121,SHCHUCH'YA,SHCHUCHYE,RU,67.27,68.67,10600,-999,,,,,1944,1990,47,58.75,1944,1990,47,116.955,3.68829288,347.9521585
2903120,2,2031,KALAKAN,KALAKAN,RU,55.15,116.77,10700,596,,,,,1953,1990,38,30.15521064,1953,1990,38,81.331,2.564854416,239.7060202
2903330,2,2031,KUTA,NOVO-ILINKA,RU,56.85,105.07,11200,305,,,,,1941,1990,50,3.209459459,1941,1990,50,61.738,1.946969568,173.8365686
2908210,2,2081,ILIM,KOCHENGA,RU,55.92,104.1,11200,-999,,,,,1968,1990,23,0,1968,1990,23,64.95,2.0482632,182.8806429
2908151,2,2081,IRKUT,TIBIL'TI,RU,51.78,103.27,11600,658,,,,,1955,1990,36,0,1955,1990,36,111.11,3.50396496,302.0659448
3637210,3,3371,"JAMANXIM, RIO",NOVO PROGRESSO,BR,-7.0094,-55.4072,12300,-999,1987,1990,4,0,1987,1990,4,0,1987,1990,4,415.693,13.10929445,1065.796297
2910130,2,2101,LYAMIN,GORZHKOVO,RU,61.7,70.67,12800,-999,,,,,1951,1990,40,6.918238994,1951,1990,40,100.415,3.16668744,247.3974563
6211100,6,6111,"MINO, RIO",ORENSE,ES,42.35769,-7.8516,12810,95,1912,1970,59,29.55046173,1914,1990,77,23.16017316,1912,1990,79,259.86,8.19494496,639.7302857
2903301,2,2031,KIRENGA,KARAM,RU,55.15,107.62,12900,-999,,,,,1966,1990,25,0.677966102,1966,1990,25,89.535,2.82357576,218.8818419
2910108,2,2101,BOL'SHOY YUGAN,TAUROVO,RU,59.5,73.25,13000,-999,,,,,1965,1990,26,8.223684211,1965,1990,26,82.109,2.589389424,199.1838018
2903110,2,2031,KALAR,SREDNE KALAR,RU,55.92,117.53,13700,738,,,,,1964,1990,27,22.25705329,1964,1990,27,179.482,5.660144352,413.1492228
2903051,2,2031,VITIM,UST-ZAZA,RU,53.22,111.68,14200,-999,,,,,1961,1990,30,21.38888889,1961,1990,30,72.927,2.299825872,161.9595685
1134310,1,1341,BANIFING,KOUORO 2,ML,12.02,-6.68,14300,-999,1975,1990,16,61.86784141,1975,1990,16,61.82795699,1975,1990,16,15.584,0.491457024,34.36762406
1653100,1,1531,RUSIZI,GATUMBA,BI,-3.3333,29.25,14300,774,,,,,1975,1990,16,0,1975,1990,16,185.373,5.845922928,408.8057992
2908200,2,2081,IYA,TULUN,RU,54.58,100.62,14500,449,,,,,1920,1990,71,11.72985782,1920,1990,71,150.923,4.759507728,328.2419123
1112200,1,1121,FALEME RIVIERE,GOURBASSY,ML,13.23,-11.38,15000,-999,1981,1990,10,71.68674699,1954,1990,37,0,1954,1990,37,57.429,1.811080944,120.7387296
1112480,1,1121,BAFING,DAKA SAYDOU,ML,12.15,-10.2,15500,-999,1981,1990,10,71.71412924,1952,1990,39,27.37068966,1952,1990,39,142.502,4.493943072,289.9318111
2903215,2,2031,TSIPA,Z. UJU,RU,55.58,114.5,15600,1046,,,,,1961,1990,30,0,1961,1990,30,105.667,3.332314512,213.6099046
4208477,4,4081,KAKISA RIVER,OUTLET OF KAKISA LAKE,CA,60.940277,-117.42167,15600,-999,1962,2018,57,41.6642463,1962,1990,29,3.216374269,1962,2018,57,41.876,1.320601536,84.65394462
6457200,6,6571,NOTEC,NOWE DREZDENKO,PL,52.85083333,15.8375,15931.5,24.208,1950,2020,71,0,1951,1990,40,0,1950,2020,71,72.454,2.284909344,143.4208545
1112340,1,1121,BAKOYE,TOUKOTO,ML,13.45,-9.88,16000,-999,1987,1990,4,50.03422313,1952,1990,39,41.59482759,1952,1990,39,16.967,0.535071312,33.441957
2908180,2,2081,BELAYA,SHANHAR,RU,52.85,103.17,16400,410,,,,,1968,1990,23,0,1968,1990,23,176.874,5.577898464,340.11576
2908302,2,2081,CHUNA,UKAR,RU,54.07,99.25,17200,358,,,,,1936,1990,55,0.151515152,1936,1990,55,177.909,5.610538224,326.1940828
2903422,2,2031,LENA,KACHUG,RU,53.97,105.88,17400,506,,,,,1936,1990,55,0.303030303,1936,1990,55,90.784,2.862964224,164.5381738
2903052,2,2031,VITIM,ROMANOVKA,RU,53.2,112.77,18200,876,,,,,1944,1990,47,20.03546099,1944,1990,47,105.06,3.31317216,182.0424264
2903654,2,2031,MAMA,LUGOVSKY,RU,58.07,112.88,18400,-999,,,,,1970,1990,21,1.19047619,1970,1990,21,354.579,11.18200334,607.717573
2903662,2,2031,CHUYA,CHUYA,RU,57.27,111.75,18400,179,,,,,1961,1990,30,40.55555556,1961,1990,30,172.259,5.432359824,295.236947
4208470,4,4081,BUFFALO RIVER,HIGHWAY NO. 5,CA,60.712223,-114.90305,18500,-999,1969,1990,22,0,1969,1990,22,0,1969,1990,22,49.492,1.560779712,84.36647092
2908192,2,2081,OKA,SARAM,RU,53.35,102.2,18700,-999,,,,,1975,1990,16,0,1975,1990,16,222.268,7.009443648,374.8365587
2517920,2,2171,VAKHSH,GARM,TJ,39,70.33,20000,1316,1936,1986,51,1.959286143,1933,1990,58,8.477011494,1933,1990,58,323.63,10.20599568,510.299784
6421500,6,6211,MAAS,BORGHAREN,NL,50.87,5.72,21301,40,1911,2019,109,2.752938812,1911,1990,80,0,1911,2019,109,239.793,7.562112048,355.0120674
1112500,1,1121,BAFING,BAFING MAKANA,ML,12.33,-10.16,21700,-999,1981,1990,10,70.18072289,1981,1990,10,70,1981,1990,10,166.238,5.242481568,241.5890124
4103750,4,4031,TANANA RIVER,"NEAR TANACROSS, ALAS.",US,63.388,-143.7486,22144.5,454.024,1953,1990,38,0.931586608,1953,1990,38,0.663716814,1953,1990,38,228.894,7.218401184,325.9681268
2908012,2,2081,BIRYUSA,BIRYUSINSK,RU,55.97,97.78,24700,-999,,,,,1936,1990,55,0.151515152,1936,1990,55,264.939,8.355116304,338.263818
1112110,1,1121,KOLINBINE,KABATE,ML,14.31,-11.13,25000,-999,1981,1990,10,70.8652793,1981,1990,10,70.83333333,1981,1990,10,5.757,0.181552752,7.26211008
3275050,3,3751,"JACHAL, RIO",PACHIMOCO,AR,-30.22,-68.83,25500,1160,,,,,1921,1990,70,11.5942029,1921,1990,70,10.113,0.318923568,12.50680659
3275900,3,3753,"LIMAY, RIO",PASO LIMAY,AR,-40.53,-70.43,26400,538,,,,,1903,1990,88,0,1903,1990,88,738.821,23.29945906,882.5552673
2908304,2,2081,CHUNA,OKTYABR'SKIY,RU,56.28,99.58,31700,-999,,,,,1967,1990,24,4.225352113,1967,1990,24,220.141,6.942366576,219.0021002
2908011,2,2081,BIRYUSA,SHITKINO,RU,56.37,98.37,31800,212,,,,,1944,1990,47,0.177304965,1944,1990,47,290.542,9.162532512,288.1299532
1134200,1,1341,BAOULE,DIOILA,ML,12.52,-6.8,32500,-999,1953,1992,40,31.50334922,1953,1990,38,8.203991131,1953,1992,40,164.773,5.196281328,159.8855793
1112350,1,1121,BAFING,DIBIA,ML,13.14,-10.48,33000,-999,1981,1990,10,81.68127054,1951,1990,40,20.37815126,1951,1990,40,186.401,5.878341936,178.1315738
1931790,1,1311,WHITE VOLTA,BAGRE,BF,11.35,-0.53,33120,210,,,,,1974,1990,17,6.37254902,1974,1990,17,36.146,1.139900256,34.41727826
2908190,2,2081,OKA,UST'-KADA,RU,54.5,102.02,33400,407,,,,,1962,1990,29,1.173020528,1962,1990,29,271.52,8.56265472,256.3669078
1134040,1,1341,SANKARANI,GOUALA,ML,11.97,-8.23,35300,-999,1954,1990,37,54.11519571,1954,1990,37,38.0952381,1954,1990,37,314.791,9.927248976,281.2251835
3637205,3,3371,"JAMANXIM, RIO",JARDIM DO OURO (MORAES ALMEIDA),BR,-6.2575,-56.7725,37400,-999,,,,,1987,1990,4,0,1987,1990,4,1384.953,43.67587781,1167.804219
2903424,2,2031,LENA,GRUZNOVKA,RU,55.13,105.23,41700,-999,,,,,1912,1990,79,10.60445387,1912,1990,79,190.295,6.00114312,143.912305
6983355,6,6831,KUBAN',KRASNODAR,RU,45.032778,38.976944,45900,15.7,1980,1990,11,0.049776008,1911,1990,80,3.235908142,1911,1990,80,335.322,10.57471459,230.3859388
2903300,2,2031,KIRENGA,SHOROKHOVO,RU,57.63,108.12,46500,254,,,,,1927,1990,64,0,1927,1990,64,650.905,20.52694008,441.4395716
2903053,2,2031,VITIM,HULUGLI,RU,54.03,115,48500,-999,,,,,1961,1990,30,19.04761905,1961,1990,30,212.175,6.6911508,137.9618722
3650470,3,3508,"POTI, RIO",FAZENDA CANTINHO II,BR,-5.2025,-42.6967,50000,80,1963,2019,57,23.11516156,1963,1990,28,0.303951368,1963,2019,57,110.013,3.469369968,69.38739936
4105700,4,4052,COPPER RIVER,"NEAR CHITINA, ALAS.",US,61.4651,-144.4579,53354,121.92,1950,1990,41,10.97129642,1950,1990,41,10.97308489,1950,1990,41,1073.614,33.8574911,634.5820577
6457100,6,6571,ODER RIVER,SLUBICE,PL,52.34805556,14.55555556,53511.2,17.43,2017,2020,4,0,1951,1990,40,0,1951,2020,70,184.284,5.811580224,108.6049318
1112330,1,1121,BAOULE,SIRAMAKANA,ML,13.34,-9.53,58000,-999,1981,1990,10,73.35706462,1972,1990,19,60.96491228,1972,1990,19,8.805,0.27767448,4.787491034
2416850,2,2161,NORIN,UCH-KURGAN,KG,41.17,72.1,58400,498,1938,1983,46,0.726147253,1933,1990,58,0.574712644,1933,1990,58,366.611,11.5614445,197.96994
6116200,6,6161,"GUADIANA, RIO",PULO DO LOBO,PT,37.82,-7.63,60883,30,1947,1990,44,0.375652617,1946,1990,45,0.189393939,1946,1990,45,149.786,4.723651296,77.58571844
2903054,2,2031,VITIM,KALAKAN,RU,55.12,116.77,66300,594,,,,,1953,1990,38,20.84257206,1953,1990,38,287.043,9.052188048,136.5337564
3308600,3,3081,ESSEQUIBO RIVER,PLANTAIN ISLAND,GY,5.85,-58.58,66600,18,1966,1995,30,40.88710413,1965,1990,26,11.53846154,1965,1995,31,2137.262,67.40069443,1012.022439
6113050,6,6131,TAGUS RIVER,ALMOUROL,PT,39.47,-8.37,67490,200,1982,1990,9,12.49144422,1973,1990,18,5.882352941,1973,1990,18,342.692,10.80713491,160.1294253
1112320,1,1121,BAKOYE,OUALIA,ML,13.36,-9.23,84400,-999,1981,1990,10,70.01642935,1951,1990,40,29.20168067,1951,1990,40,31.979,1.008489744,11.94893062
6458500,6,6581,VISTULA,WARSAW (WARSZAWA),PL,52.2475,21.0325,84945.1,76.076,1949,2013,65,70.31570842,1921,1990,70,11.45584726,1921,2013,93,567.742,17.90431171,210.7750972
6976450,6,6761,BELAYA,UFA,RU,54.542778,55.992222,100000,81,1945,1995,51,0,1878,1990,113,0,1878,1995,118,771.052,24.31589587,243.1589587
1237500,1,1371,KOMADOUGOU YOBE,BAGARA DIFFA,NE,13.28,12.6,115000,298,1976,1980,5,0.067024129,1967,1990,24,0,1967,1990,24,15.28,0.48187008,4.190174609
1112300,1,1121,SENEGAL FLEUVE,GALOUGO,ML,13.83,-11.13,127000,69,1981,1990,10,70.01642935,1905,1990,86,35.01945525,1905,1990,86,189.209,5.966895024,46.98342539
6142200,6,6421,DANUBE RIVER,BRATISLAVA,SK,48.13957,17.10924,131331,128,1900,2017,118,0,1900,1990,91,0,1900,2017,118,2045.524,64.50764486,491.1836875
2903426,2,2031,LENA,ZMEINOVO,RU,57.78,108.32,140000,245,1937,1988,52,0.363291739,1936,1990,55,1.818181818,1936,1990,55,1136.748,35.84848493,256.0606066
2903056,2,2031,VITIM,SPITSYUNO,RU,56.22,115.73,151000,-999,,,,,1976,1990,15,0,1976,1990,15,897.083,28.29040949,187.3537052
1112100,1,1121,SENEGAL FLEUVE,KAYES,ML,14.45,-11.28,157400,20,1981,1990,10,70.01642935,1951,1990,40,0,1951,1990,40,200.748,6.330788928,40.22102241
2903050,2,2031,VITIM,BODAIBO,RU,57.82,114.17,186000,235,1925,1988,64,14.80150582,1912,1990,79,11.66489926,1912,1990,79,1584.092,49.95592531,268.5802436
3103300,3,3031,"MAGDALENA, RIO",CALAMAR,CO,10.27,-74.92,257438,1170,,,,,1971,1990,20,5,1971,1990,20,7332.016,231.2224566,898.1675455
2908102,2,2081,ANGARA,BRATSKAYA,RU,56.28,101.73,736000,294,1962,1988,27,0,1962,1990,29,0,1962,1990,29,2775.031,87.51337762,118.9040457
1234250,1,1341,"NIGER, RIVER",GAYA,NE,11.88,3.4,1000000,-999,,,,,1952,1990,39,19.60784314,1952,1990,39,1100.748,34.71318893,34.71318893
2911096,2,2111,IRTYSH,DEM'YANSKOJE,RU,59.6,69.28,1120000,-999,,,,,1967,1990,24,42.25352113,1967,1990,24,2135.62,67.34891232,60.13295743
2906900,2,2061,AMUR RIVER,KOMSOMOLSK,RU,50.63,137.12,1730000,13,1940,2006,67,14.6126185,1932,1990,59,0.994318182,1932,2006,75,9870.963,311.2906892,179.9368145
2969082,2,2691,"CHI, MAE NAM",BAN CHOT,TH,16.1,102.5767,10200,151.75,1975,1993,19,0,1980,1991,12,31.91489362,1975,1993,19,48.806,1.539146016,150.8966682
2469300,2,2691,"KONG, TONLE",ATTOPEU (MUONG MAY),LA,14.8067,106.8433,10500,-999,1989,1992,4,12.45722108,1989,1991,3,0,1989,1992,4,438.031,13.81374562,1315.594821
5141200,5,5412,"SOLO, BENGAWAN",BOJONEGORO,ID,-7.1,111.83,12804,-999,,,,,1983,1991,9,0,1983,1991,9,361.19,11.39048784,889.6038613
3649211,3,3491,"SANTA TERESA, RIO",JACINTO,BR,-11.9825,-48.6575,13811,237,1971,2020,50,6.28346013,1971,1991,21,12.5,1971,2020,50,153.545,4.84219512,350.6042372
6212510,6,6121,"ESLA, RIO",BRETO,ES,41.87413,-5.76421,14263,691,1930,2011,82,17.72389309,1930,1991,62,20.69892473,1930,2011,82,135.92,4.28637312,300.5239515
2469058,2,2691,"NGUM, NAM",BAN-PAK KANHOUNG,LA,18.4183,102.55,14300,159.02,1963,1993,31,45.20003533,1989,1991,3,0,1963,1993,31,665.485,20.98673496,1467.603843
2903071,2,2031,ALLAKH-YUN',SELHOZ,RU,60.28,137.5,15000,-999,,,,,1975,1991,17,28.64321608,1975,1991,17,102.18,3.22234848,214.823232
2910161,2,2101,AGAN,VAR-AGAN,RU,62,76.88,15500,-999,,,,,1954,1991,38,32.01754386,1954,1991,38,121.6,3.8347776,247.4050065
3844100,3,3442,"ESMERALDAS, RIO",D.J.SADE,EC,0.523333,-79.415278,18800,50,1965,2005,41,26.96734475,1982,1991,10,55.46218487,1965,2005,41,906.109,28.57505342,1519.94965
2469120,2,2691,"BANGHIANG, XE",BAN KENG DONE,LA,16.185,105.3167,19400,121.29,1960,1993,34,31.70238577,1989,1991,3,13.88888889,1960,1993,34,495.894,15.63851318,806.108927
